"START_LON","START_LAT"
-15.41263,28.14995
-15.41283,28.15012
-15.41278,28.15027
-15.41278,28.1503
-15.41275,28.15027
-15.4128,28.15032
-15.41278,28.15028
-15.4128,28.15025
-15.41277,28.15027
-15.41277,28.15028
-15.41278,28.15027
-15.41277,28.15028
-15.41278,28.15023
-15.41278,28.15032
-15.4128,28.15033
-15.41278,28.1503
-15.4128,28.1503
-15.41283,28.15028
-15.41282,28.1503
-15.41282,28.15028
-15.4128,28.1503
-15.41277,28.15032
-15.41278,28.15032
-15.41278,28.15028
-15.4128,28.15027
-15.41277,28.15025
-15.41277,28.15027
-15.41277,28.1503
-15.4128,28.15032
-15.41278,28.15028
-15.4128,28.15028
-15.41277,28.1503
-15.41277,28.15027
-15.41278,28.15027
-15.41277,28.15027
-15.41277,28.15028
-15.41278,28.1503
-15.41278,28.15027
-15.41278,28.15027
-15.41278,28.15028
-15.41275,28.15023
-15.41277,28.15025
-15.41278,28.15027
-15.41277,28.15028
-15.41277,28.15028
-15.41277,28.15025
-15.41277,28.15028
-15.41277,28.15028
-15.41277,28.15025
-15.41282,28.15025
-15.41278,28.15027
-15.41277,28.15025
-15.41278,28.15027
-15.41278,28.15025
-15.41275,28.15028
-15.41277,28.15025
-15.41277,28.15023
-15.41278,28.15025
-15.41278,28.15027
-15.41277,28.15027
-15.41275,28.15027
-15.41277,28.15027
-15.41278,28.15028
-15.41282,28.15025
-15.41277,28.15028
-15.41278,28.15027
-15.41275,28.15028
-15.41278,28.15027
-15.4128,28.15025
-15.41277,28.15025
-15.41277,28.15027
-15.41277,28.15025
-15.41278,28.15027
-15.41263,28.15054
-15.41263,28.15054
-15.41263,28.15054
-15.41263,28.15054
-15.41263,28.15054
-15.41263,28.15054
-15.41321,28.15065
-15.41256,28.14994
-15.4129,28.15024
-15.4129,28.15024
-15.4129,28.15024
-15.4129,28.15024
-15.41268,28.14867
-15.41192,28.14759
-15.41139,28.1468
-15.41082,28.14534
-15.41034,28.14353
-15.41025,28.14158
-15.41015,28.13838
-15.39681,28.14923
-15.39778,28.14529
-15.39834,28.14133
-15.39953,28.13493
-15.40057,28.12927
-15.40113,28.12605
-15.40219,28.12217
-15.40773,28.12004
-15.41363,28.11991
-15.41856,28.12197
-15.42126,28.1244
-15.42313,28.12737
-15.42585,28.12824
-15.42634,28.12798
-15.42578,28.12814
-15.42326,28.12749
-15.42145,28.12645
-15.41774,28.12391
-15.41387,28.12192
-15.40854,28.121
-15.40259,28.12119
-15.39673,28.12206
-15.38962,28.12287
-15.38326,28.12348
-15.37666,28.12402
-15.37084,28.14488
-15.37483,28.14116
-15.37784,28.13845
-15.38085,28.13573
-15.38537,28.13202
-15.38948,28.12865
-15.39501,28.12561
-15.40131,28.12204
-15.40511,28.11999
-15.41264,28.12028
-15.41852,28.12249
-15.42187,28.12635
-15.42354,28.12809
-15.42633,28.12803
-15.42635,28.12803
-15.42632,28.12803
-15.42634,28.12804
-15.42637,28.12805
-15.42615,28.12821
-15.42342,28.1272
-15.42324,28.12706
-15.41726,28.12363
-15.41426,28.12271
-15.41101,28.12194
-15.40627,28.12043
-15.40353,28.12096
-15.40114,28.12263
-15.39836,28.12551
-15.39487,28.13012
-15.39179,28.13462
-15.38869,28.13884
-15.38591,28.14301
-15.38452,28.14541
-15.37214,28.14824
-15.37658,28.14491
-15.37946,28.14281
-15.38362,28.13945
-15.38758,28.13656
-15.39132,28.13335
-15.39555,28.12975
-15.39906,28.12607
-15.40294,28.12216
-15.40466,28.12081
-15.40825,28.12045
-15.41339,28.11977
-15.41692,28.12002
-15.41928,28.12194
-15.42087,28.12372
-15.42258,28.12668
-15.42389,28.12843
-15.42574,28.12824
-15.42639,28.12823
-15.42634,28.12803
-15.42634,28.128
-15.42534,28.12814
-15.42325,28.12714
-15.42319,28.12665
-15.42303,28.1271
-15.4226,28.12784
-15.41983,28.12567
-15.41777,28.1236
-15.4143,28.12107
-15.41111,28.12001
-15.40583,28.11983
-15.40241,28.12023
-15.39761,28.12129
-15.3933,28.12311
-15.38796,28.12408
-15.38284,28.12535
-15.37894,28.12577
-15.37244,28.13412
-15.37835,28.1317
-15.38458,28.12969
-15.3901,28.12755
-15.39386,28.1263
-15.39743,28.12473
-15.40113,28.12297
-15.40418,28.12107
-15.40677,28.12058
-15.40989,28.12011
-15.41163,28.12081
-15.41397,28.12182
-15.41874,28.12389
-15.42134,28.12448
-15.42329,28.12541
-15.42246,28.12715
-15.42457,28.12831
-15.42618,28.12824
-15.42636,28.12799
-15.42636,28.12801
-15.42493,28.12822
-15.42315,28.12686
-15.41961,28.12419
-15.41403,28.12045
-15.40892,28.12051
-15.40168,28.12079
-15.39839,28.12191
-15.37528,28.14825
-15.38,28.14473
-15.38394,28.14085
-15.38829,28.13717
-15.39245,28.1337
-15.39815,28.12849
-15.40215,28.12369
-15.40414,28.12091
-15.41021,28.11813
-15.41527,28.11713
-15.41692,28.11942
-15.42005,28.12336
-15.4218,28.12561
-15.42541,28.12795
-15.42711,28.12776
-15.42706,28.12775
-15.42708,28.12775
-15.42709,28.12775
-15.42708,28.12775
-15.42708,28.12773
-15.42708,28.12779
-15.42708,28.12777
-15.42707,28.12779
-15.42706,28.12779
-15.4271,28.12781
-15.42708,28.12781
-15.42707,28.12783
-15.42709,28.12783
-15.42712,28.12778
-15.42712,28.12777
-15.42711,28.12777
-15.42711,28.12776
-15.42708,28.12777
-15.4271,28.12779
-15.42709,28.12778
-15.42707,28.12781
-15.42707,28.12777
-15.42708,28.12777
-15.42706,28.12777
-15.42707,28.12777
-15.42709,28.12776
-15.42708,28.12778
-15.42708,28.12777
-15.42709,28.12782
-15.42709,28.1278
-15.42704,28.12782
-15.42709,28.1278
-15.4271,28.1278
-15.42712,28.12782
-15.42714,28.12779
-15.42711,28.12779
-15.42712,28.12781
-15.42711,28.1278
-15.42712,28.12781
-15.42708,28.1278
-15.42709,28.12785
-15.42705,28.12784
-15.42711,28.12781
-15.42709,28.12781
-15.42709,28.1278
-15.42712,28.12779
-15.42708,28.12777
-15.42708,28.12776
-15.42708,28.12778
-15.42708,28.12777
-15.4271,28.12779
-15.42711,28.1278
-15.42708,28.12781
-15.42708,28.12779
-15.42708,28.12778
-15.4271,28.12774
-15.42711,28.12775
-15.4271,28.12773
-15.4271,28.12775
-15.42708,28.12775
-15.4271,28.12775
-15.4271,28.12777
-15.4271,28.12776
-15.42708,28.12775
-15.42707,28.12776
-15.42707,28.12776
-15.42705,28.12779
-15.42705,28.1278
-15.42707,28.12779
-15.42709,28.12777
-15.42709,28.12776
-15.42708,28.12781
-15.4271,28.12779
-15.42708,28.12777
-15.4271,28.12776
-15.42711,28.12776
-15.4271,28.12777
-15.42708,28.12779
-15.42707,28.12776
-15.42709,28.12779
-15.42708,28.12778
-15.42708,28.12777
-15.4271,28.12776
-15.42706,28.12779
-15.42708,28.1278
-15.42707,28.12779
-15.42705,28.12779
-15.4271,28.12779
-15.42708,28.12781
-15.42709,28.12779
-15.4271,28.12779
-15.42709,28.12779
-15.4271,28.12778
-15.4271,28.12779
-15.42713,28.12781
-15.42713,28.1278
-15.42706,28.12776
-15.42707,28.12778
-15.42709,28.12782
-15.42708,28.12784
-15.42707,28.1278
-15.42707,28.12779
-15.42709,28.12777
-15.42709,28.12777
-15.42707,28.12777
-15.42707,28.12778
-15.42709,28.12778
-15.42709,28.12779
-15.42709,28.12777
-15.42709,28.12779
-15.42707,28.12779
-15.42707,28.12779
-15.42708,28.12778
-15.42707,28.12776
-15.4271,28.12774
-15.4271,28.12772
-15.42707,28.12774
-15.42708,28.12777
-15.42708,28.12775
-15.4271,28.12775
-15.4271,28.12775
-15.42708,28.12774
-15.42709,28.12777
-15.42706,28.12775
-15.42708,28.12779
-15.42706,28.12779
-15.42708,28.12779
-15.42708,28.12781
-15.42706,28.12779
-15.42709,28.12779
-15.42708,28.12778
-15.4271,28.12778
-15.4271,28.12777
-15.42711,28.12777
-15.4271,28.12778
-15.42708,28.12779
-15.42709,28.12779
-15.42706,28.12779
-15.42707,28.12778
-15.42706,28.12777
-15.42709,28.12777
-15.42708,28.1278
-15.42706,28.12779
-15.42707,28.12781
-15.42708,28.12779
-15.42706,28.1278
-15.42708,28.1278
-15.42709,28.12779
-15.42708,28.1278
-15.42709,28.1278
-15.42708,28.12779
-15.4271,28.12781
-15.42712,28.12779
-15.42706,28.12777
-15.42709,28.12778
-15.42708,28.12783
-15.42708,28.12786
-15.4271,28.12783
-15.42708,28.12778
-15.42708,28.12776
-15.4271,28.12776
-15.42709,28.12777
-15.42707,28.12781
-15.42708,28.12777
-15.42709,28.12779
-15.42708,28.12778
-15.42708,28.12778
-15.42708,28.12777
-15.42709,28.12779
-15.42708,28.12779
-15.42707,28.12777
-15.42711,28.12775
-15.4271,28.12772
-15.42708,28.12774
-15.42706,28.12775
-15.42707,28.12776
-15.4271,28.12775
-15.42709,28.12777
-15.4271,28.12777
-15.42706,28.12775
-15.42704,28.12777
-15.42705,28.12779
-15.42707,28.12779
-15.42711,28.1278
-15.42708,28.12781
-15.42712,28.12777
-15.42712,28.12778
-15.42711,28.12776
-15.42708,28.12775
-15.42706,28.12777
-15.42709,28.12777
-15.42711,28.1278
-15.42706,28.12777
-15.42707,28.12777
-15.42706,28.12776
-15.42706,28.12778
-15.42708,28.12778
-15.42706,28.12777
-15.42704,28.12781
-15.42707,28.12779
-15.42709,28.12779
-15.42708,28.1278
-15.4271,28.12779
-15.42711,28.12779
-15.4271,28.12782
-15.42711,28.12779
-15.42714,28.12781
-15.42714,28.12781
-15.42714,28.12779
-15.4271,28.1278
-15.42711,28.12781
-15.42709,28.12784
-15.42712,28.12786
-15.42707,28.12782
-15.42709,28.1278
-15.4271,28.12779
-15.4271,28.1278
-15.42711,28.12776
-15.4271,28.12778
-15.42707,28.12779
-15.42707,28.12779
-15.42709,28.1278
-15.42708,28.12779
-15.42708,28.1278
-15.42709,28.12776
-15.42708,28.12779
-15.42712,28.12773
-15.4271,28.12775
-15.42709,28.12772
-15.42709,28.12774
-15.42709,28.12778
-15.42708,28.12775
-15.42709,28.12776
-15.42709,28.12777
-15.42707,28.12777
-15.42707,28.12781
-15.42704,28.12783
-15.42709,28.1278
-15.42708,28.1278
-15.42708,28.12781
-15.4271,28.1278
-15.42712,28.12778
-15.4271,28.12777
-15.42711,28.12776
-15.4271,28.12776
-15.42708,28.12779
-15.4271,28.12776
-15.42705,28.12777
-15.42704,28.12779
-15.42707,28.12777
-15.42702,28.12776
-15.42708,28.12776
-15.42709,28.12776
-15.42707,28.12779
-15.42707,28.12779
-15.42708,28.12776
-15.42712,28.12779
-15.42709,28.12778
-15.4271,28.12779
-15.42711,28.12779
-15.42713,28.12779
-15.42706,28.12778
-15.42713,28.12779
-15.42712,28.1278
-15.4271,28.12778
-15.42708,28.12778
-15.42708,28.12781
-15.42709,28.12785
-15.42709,28.12782
-15.42707,28.12779
-15.42709,28.12778
-15.42709,28.12777
-15.4271,28.12778
-15.42707,28.12779
-15.42709,28.12775
-15.42708,28.12779
-15.42706,28.12776
-15.42707,28.12778
-15.4271,28.12779
-15.42708,28.12779
-15.42706,28.12778
-15.42707,28.12777
-15.4271,28.12773
-15.42712,28.12771
-15.42706,28.12774
-15.42707,28.12773
-15.4271,28.12773
-15.42711,28.12775
-15.4271,28.12774
-15.42708,28.12775
-15.42708,28.12777
-15.42708,28.12777
-15.42706,28.12777
-15.42705,28.12777
-15.42707,28.12778
-15.42708,28.12776
-15.42708,28.1278
-15.42712,28.12779
-15.42713,28.12778
-15.42712,28.12776
-15.42712,28.12775
-15.42712,28.12775
-15.42708,28.12775
-15.42708,28.12776
-15.42707,28.12778
-15.42705,28.12781
-15.42704,28.12774
-15.42704,28.12777
-15.42708,28.12776
-15.42707,28.1278
-15.42708,28.12779
-15.4271,28.12777
-15.4271,28.12779
-15.4271,28.12778
-15.42709,28.12778
-15.4271,28.1278
-15.42711,28.12781
-15.42712,28.1278
-15.42709,28.12783
-15.42713,28.12781
-15.42715,28.1278
-15.4271,28.1278
-15.42709,28.12779
-15.4271,28.12784
-15.42705,28.12784
-15.42712,28.12787
-15.42711,28.12779
-15.42711,28.1278
-15.42709,28.12779
-15.42708,28.12781
-15.42708,28.12781
-15.42708,28.12781
-15.42707,28.1278
-15.42706,28.12777
-15.42709,28.12778
-15.42708,28.12778
-15.42709,28.12777
-15.42707,28.12781
-15.42708,28.12773
-15.4271,28.12774
-15.42711,28.12773
-15.42709,28.12775
-15.42708,28.12775
-15.42711,28.12776
-15.42708,28.12776
-15.42706,28.12777
-15.42704,28.12776
-15.427,28.12779
-15.42707,28.1278
-15.42706,28.12781
-15.42708,28.12779
-15.42708,28.12779
-15.42708,28.12778
-15.42711,28.12778
-15.42709,28.12777
-15.42707,28.12777
-15.42709,28.12776
-15.42708,28.12775
-15.42709,28.12774
-15.42708,28.12781
-15.42706,28.12777
-15.42706,28.12775
-15.42711,28.12773
-15.42708,28.12778
-15.4271,28.1278
-15.42709,28.12779
-15.42707,28.12782
-15.4271,28.12779
-15.42706,28.12781
-15.42711,28.1278
-15.4271,28.1278
-15.4271,28.12779
-15.42712,28.12779
-15.42713,28.1278
-15.42715,28.12783
-15.42714,28.12779
-15.42709,28.12779
-15.42709,28.12782
-15.42708,28.12783
-15.4271,28.12784
-15.42706,28.12784
-15.42708,28.12779
-15.42708,28.1278
-15.42707,28.1278
-15.42705,28.12778
-15.42707,28.12778
-15.42707,28.12779
-15.42708,28.12781
-15.42707,28.12782
-15.42708,28.1278
-15.42708,28.1278
-15.4271,28.12779
-15.4271,28.12774
-15.4271,28.12773
-15.42708,28.12773
-15.42708,28.12772
-15.42708,28.12773
-15.42708,28.12777
-15.42708,28.12774
-15.4271,28.12775
-15.42707,28.12777
-15.42705,28.12777
-15.42705,28.12778
-15.42706,28.12781
-15.42706,28.12779
-15.42706,28.12779
-15.42712,28.12779
-15.4271,28.12777
-15.42709,28.12778
-15.4271,28.12777
-15.4271,28.12777
-15.42708,28.12776
-15.42707,28.12778
-15.42708,28.12781
-15.42704,28.12776
-15.42707,28.12775
-15.4271,28.12779
-15.42708,28.12778
-15.42708,28.12777
-15.42711,28.12778
-15.42709,28.12781
-15.4271,28.12779
-15.42708,28.12778
-15.42708,28.12779
-15.42708,28.12778
-15.42709,28.12775
-15.4271,28.12774
-15.42709,28.12773
-15.4271,28.12773
-15.4271,28.12775
-15.42708,28.12776
-15.4271,28.12776
-15.4271,28.12782
-15.42707,28.12777
-15.42709,28.12777
-15.42706,28.12777
-15.42705,28.12779
-15.4271,28.12779
-15.4271,28.1278
-15.4271,28.12781
-15.4271,28.12779
-15.42711,28.12778
-15.42712,28.12779
-15.42712,28.12778
-15.42712,28.12777
-15.42708,28.12777
-15.42708,28.12776
-15.42706,28.12779
-15.42706,28.1278
-15.42705,28.12777
-15.42706,28.12778
-15.42709,28.1278
-15.4271,28.12782
-15.4271,28.12781
-15.4271,28.12778
-15.42709,28.12779
-15.42709,28.1278
-15.4271,28.12783
-15.42708,28.12779
-15.42711,28.12782
-15.4271,28.1278
-15.42711,28.1278
-15.42714,28.12783
-15.42712,28.12783
-15.42713,28.1278
-15.42704,28.12779
-15.42708,28.12783
-15.42705,28.12781
-15.42709,28.12784
-15.42708,28.12781
-15.42709,28.12779
-15.42709,28.12781
-15.4271,28.1278
-15.42706,28.12779
-15.42706,28.12781
-15.42706,28.12779
-15.42707,28.12778
-15.42711,28.1278
-15.42712,28.1278
-15.42707,28.12778
-15.42708,28.12778
-15.4271,28.1277
-15.4271,28.12774
-15.42706,28.12775
-15.4271,28.12773
-15.42711,28.12777
-15.4271,28.12775
-15.4271,28.12776
-15.42711,28.12775
-15.42708,28.12777
-15.42708,28.12777
-15.42707,28.1278
-15.42708,28.12779
-15.42709,28.12779
-15.42712,28.12781
-15.42711,28.12778
-15.42711,28.12777
-15.4271,28.12777
-15.4271,28.12776
-15.42711,28.12777
-15.42705,28.12774
-15.4271,28.12777
-15.42709,28.1278
-15.42706,28.12778
-15.42707,28.12779
-15.42705,28.12777
-15.42706,28.1278
-15.42706,28.12779
-15.42706,28.1278
-15.42708,28.12783
-15.4271,28.12779
-15.42706,28.12781
-15.4271,28.1278
-15.4271,28.1278
-15.42709,28.12778
-15.42706,28.12779
-15.42714,28.12781
-15.42712,28.12781
-15.42706,28.12778
-15.42708,28.12779
-15.42707,28.12783
-15.42707,28.12783
-15.42707,28.12785
-15.4271,28.12783
-15.42708,28.12779
-15.4271,28.12777
-15.42709,28.12779
-15.42707,28.12778
-15.42707,28.12779
-15.42707,28.12779
-15.42707,28.12779
-15.42708,28.12779
-15.42706,28.1278
-15.42708,28.12779
-15.42708,28.1278
-15.42709,28.12779
-15.42709,28.12777
-15.42709,28.12776
-15.4271,28.12775
-15.4271,28.12774
-15.42712,28.12773
-15.42711,28.12775
-15.42709,28.12777
-15.42709,28.12776
-15.4271,28.12774
-15.42708,28.12776
-15.42706,28.12775
-15.42705,28.12778
-15.42706,28.1278
-15.42707,28.1278
-15.42708,28.1278
-15.42708,28.12777
-15.42707,28.12782
-15.42709,28.1278
-15.4271,28.12779
-15.42708,28.12781
-15.42709,28.12778
-15.4271,28.12777
-15.4271,28.12776
-15.4271,28.12777
-15.42709,28.1278
-15.42709,28.12779
-15.42706,28.12779
-15.42705,28.12776
-15.42706,28.12775
-15.42707,28.12779
-15.42707,28.12777
-15.42709,28.12777
-15.42711,28.12779
-15.42708,28.12779
-15.4271,28.12779
-15.42709,28.12778
-15.42709,28.1278
-15.42706,28.12779
-15.42712,28.12781
-15.42714,28.12783
-15.42714,28.12782
-15.42706,28.12778
-15.42707,28.12779
-15.4271,28.12781
-15.42705,28.12784
-15.42708,28.12785
-15.4271,28.12781
-15.42706,28.12781
-15.42707,28.1278
-15.4271,28.12781
-15.42707,28.1278
-15.42706,28.12781
-15.42708,28.12779
-15.42708,28.12781
-15.42706,28.12781
-15.42707,28.1278
-15.42709,28.12779
-15.42707,28.12779
-15.4271,28.12779
-15.42708,28.12776
-15.42707,28.12775
-15.4271,28.12775
-15.42712,28.12775
-15.4271,28.12775
-15.42708,28.12776
-15.42709,28.12774
-15.42709,28.12774
-15.4271,28.12774
-15.42706,28.12774
-15.42708,28.12775
-15.42707,28.12777
-15.42707,28.12778
-15.42708,28.12779
-15.42707,28.12779
-15.42708,28.1278
-15.42708,28.12783
-15.42708,28.12779
-15.4271,28.12779
-15.42711,28.12779
-15.42709,28.12778
-15.4271,28.12777
-15.42708,28.12776
-15.42708,28.12777
-15.42709,28.12777
-15.42706,28.1278
-15.42706,28.12779
-15.42708,28.12778
-15.42705,28.12775
-15.42704,28.12777
-15.42708,28.1278
-15.42708,28.12779
-15.42708,28.12779
-15.4271,28.12781
-15.42707,28.12781
-15.42707,28.12779
-15.42708,28.12779
-15.42711,28.12778
-15.42709,28.12779
-15.42712,28.12778
-15.42715,28.12782
-15.42711,28.12781
-15.42706,28.12779
-15.42707,28.12779
-15.42708,28.12784
-15.42705,28.12784
-15.4271,28.12781
-15.42708,28.1278
-15.42708,28.12778
-15.42709,28.12778
-15.42704,28.12781
-15.42706,28.12777
-15.42709,28.12779
-15.42707,28.1278
-15.42709,28.12779
-15.4271,28.12778
-15.4271,28.12779
-15.42709,28.12777
-15.4271,28.12779
-15.42708,28.12779
-15.4271,28.12777
-15.42708,28.12773
-15.42711,28.12775
-15.42709,28.12772
-15.42711,28.12774
-15.4271,28.12775
-15.42711,28.12775
-15.4271,28.12774
-15.4271,28.12777
-15.42708,28.12777
-15.42707,28.12778
-15.42706,28.12778
-15.42708,28.12778
-15.42708,28.12779
-15.42706,28.12779
-15.42709,28.12778
-15.42711,28.12778
-15.42709,28.12778
-15.42708,28.12777
-15.42709,28.12777
-15.42707,28.12777
-15.42708,28.12777
-15.42708,28.12777
-15.42708,28.12779
-15.42705,28.12777
-15.42706,28.12779
-15.42708,28.12777
-15.42708,28.12775
-15.42708,28.12777
-15.42708,28.12781
-15.4271,28.12779
-15.42708,28.12779
-15.42709,28.1278
-15.42708,28.1278
-15.4271,28.12779
-15.42709,28.12779
-15.42712,28.12782
-15.42713,28.12779
-15.42713,28.12781
-15.42713,28.1278
-15.42712,28.12779
-15.4271,28.12781
-15.42708,28.12779
-15.42706,28.12783
-15.42708,28.12783
-15.42707,28.12781
-15.42707,28.12778
-15.42707,28.1278
-15.42708,28.1278
-15.42705,28.12778
-15.42707,28.12779
-15.42707,28.1278
-15.42708,28.12779
-15.42707,28.12779
-15.42708,28.12779
-15.42708,28.12779
-15.42709,28.12777
-15.42709,28.12775
-15.42714,28.12775
-15.42712,28.12773
-15.4271,28.12775
-15.42709,28.12775
-15.4271,28.12775
-15.4271,28.12774
-15.42711,28.12774
-15.42711,28.12775
-15.42709,28.12775
-15.42708,28.12775
-15.42708,28.12776
-15.42706,28.12779
-15.42711,28.12777
-15.42709,28.12777
-15.4271,28.12777
-15.42708,28.1278
-15.4271,28.12778
-15.4271,28.12778
-15.42709,28.12777
-15.4271,28.12775
-15.42708,28.12777
-15.42707,28.12779
-15.42551,28.12787
-15.42196,28.12637
-15.41661,28.12075
-15.4121,28.11602
-15.40876,28.11014
-15.42633,28.13335
-15.42632,28.13335
-15.42632,28.13334
-15.42633,28.13335
-15.42633,28.13335
-15.42631,28.13336
-15.42631,28.13336
-15.4263,28.13338
-15.42628,28.13336
-15.42631,28.13336
-15.42631,28.13337
-15.4263,28.13337
-15.42632,28.13338
-15.42631,28.13338
-15.42632,28.13339
-15.42632,28.13339
-15.42632,28.13339
-15.42633,28.13337
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
-15.4,28.1
