TRIP_ID	MMSI	VESSEL_TYPE	duration_total	duration_segment	speed_avg	speed_max	speed_upperquartile	distance_total	distance_segment	time_diff_avg	hour_min	hour_max	day_min	day_max	area_1	area_2	area_3	area_4	area_5	area_6	area_7	area_8	area_9	area_10	area_11	area_12	area_13	area_14	area_15	area_1_p	area_2_p	area_3_p	area_4_p	area_5_p	area_6_p	area_7_p	area_8_p	area_9_p	area_10_p	area_11_p	area_12_p	area_13_p	area_14_p	area_15_p	Night	Morning	Afternoon	Evening	In-week	Weekend	speed_avg_out
295.0	224123390	Pleasure Craft	59400.0	1485.0	0.0018030098881303019	0.005454586282633775	0.0031380605485215886	107.19477959359669	2.6798694898399176	1485.0	0	23	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59400.0	0.0	59400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.0	224123390	Pleasure Craft	16200.0	1472.7272727272727	0.0024850171189999197	0.006221986353032552	0.005306015839381932	39.362671164958726	3.5784246513598847	1472.7272727272727	15	19	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16200.0	0.0	16200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
299.0	224123390	Pleasure Craft	38880.0	1495.3846153846155	0.002246385666435679	0.005454586282633775	0.004058225831545682	86.51001658119908	3.327308330046119	1495.3846153846155	2	12	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38880.0	0.0	38880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.0	224123390	Pleasure Craft	32040.0	1525.7142857142858	0.0016320640849749183	0.004098453166778027	0.003166679596083212	51.57078022838476	2.455751439446894	1525.7142857142858	13	22	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32040.0	0.0	32040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.0	224123390	Pleasure Craft	13260.0	1473.3333333333333	0.001592872422616891	0.003091503736586651	0.0026700766494403973	21.00956085075341	2.3343956500837124	1473.3333333333333	0	23	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13260.0	0.0	13260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.0	224123390	Pleasure Craft	12960.0	1440.0	0.0014049556125803986	0.0026907105022545685	0.002472414830472565	18.224864378508315	2.0249849309453682	1440.0	20	23	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12960.0	0.0	12960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.0	224123390	Pleasure Craft	27720.0	1458.9473684210527	0.0016856245263326991	0.0043735408034841	0.0028343956802297093	46.904262458270566	2.468645392540556	1458.9473684210527	2	9	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27720.0	0.0	27720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.0	224123390	Pleasure Craft	31320.0	1491.4285714285713	0.0022306845075472396	0.004947533107636069	0.0035799156863753788	70.57314962158098	3.360626172456237	1491.4285714285713	10	19	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31320.0	0.0	31320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
312.0	224123390	Pleasure Craft	12240.0	1530.0	0.0021425469623233533	0.003134185789958657	0.0031052944782432403	26.332784054401298	3.2915980068001622	1530.0	0	23	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12240.0	0.0	12240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313.0	224123390	Pleasure Craft	23760.0	1485.0	0.0019586428470073232	0.004702320981522235	0.003344037499609872	45.64734810580957	2.852959256613098	1485.0	3	10	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23760.0	0.0	23760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
314.0	224123390	Pleasure Craft	100620.0	1479.7058823529412	0.0017509431244194923	0.005669187091419355	0.003166198076425688	174.54790620295773	2.5668809735729075	1479.7058823529412	0	23	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100620.0	0.0	100620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
315.0	224123390	Pleasure Craft	114840.0	1435.5	0.0019269883082233018	0.007165441495653191	0.0033956327466560113	218.32926114423458	2.7291157643029322	1435.5	0	23	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114840.0	0.0	114840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
317.0	224123390	Pleasure Craft	32340.0	1406.0869565217392	0.0014589437907899846	0.003092912487508062	0.0022679480239906763	47.02706558474335	2.0446550254236238	1406.0869565217392	1	10	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32340.0	0.0	32340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
318.0	224123390	Pleasure Craft	77580.0	1124.3478260869565	1.072240041714022	4.968629187132584	3.9890706588008698	15286.83704330842	221.54836294649886	1124.3478260869565	0	23	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73680.0	0.0	74460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9497293116782676	0.0	0.9597834493426141	0.0	1.0	0.0	0.0	0.0	1.0	3.988988082284838
319.0	224133350	Pleasure Craft	283440.0	1271.0313901345291	0.001499914626417485	0.004683946476317745	0.002649726144924128	425.8750787044935	1.9097537161636478	1271.0313901345291	0	23	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283440.0	283440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
320.0	224133350	Pleasure Craft	346440.0	1269.010989010989	0.0015518910018720998	0.0057326708048112095	0.0027632467571737872	536.941293199492	1.9668179238076628	1269.010989010989	0	23	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	346440.0	346440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321.0	224133350	Pleasure Craft	1817400.0	1271.7984604618614	0.0016347333110502365	0.007110841546322916	0.0029291666570079576	2967.4791956230556	2.0766124532001786	1271.7984604618614	0	23	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1817400.0	1817400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.0	224133350	Pleasure Craft	99960.0	1281.5384615384614	0.0017023273049224506	0.00468455379515029	0.0029095620536574696	169.59577098626113	2.174304756234117	1281.5384615384614	0	23	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99960.0	99960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.0	224133350	Pleasure Craft	16020.0	1335.0	0.0013234207468850972	0.002337109321718136	0.001933892903367648	21.358678695112715	1.7798898912593928	1335.0	19	23	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16020.0	16020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
324.0	224134280	Pleasure Craft	10380.0	943.6363636363636	0.1425383095947835	0.9783929643090149	0.42140886513203646	503.9918696762532	45.8174426978412	943.6363636363636	14	17	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1380.0	10380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1329479768786127	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
325.0	224137960	Pleasure Craft	85860.0	1407.5409836065573	0.0020379162170154766	0.005784803556711049	0.0038954256441439982	172.85885539015916	2.8337517277075275	1407.5409836065573	0	23	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85860.0	85860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
326.0	224137960	Pleasure Craft	25560.0	1420.0	0.0014410935343784769	0.0030922081922723547	0.0021687114345951986	36.715177964028065	2.0397321091126703	1420.0	12	19	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25560.0	25560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
328.0	224137960	Pleasure Craft	6720.0	186.66666666666666	2.1425918494605	3.3636144183166965	3.131455167610401	13825.271705367773	384.0353251491048	186.66666666666666	12	14	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	1920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017857142857142856	0.2857142857142857	0.0	0.0	1.0	0.0	1.0	0.0	2.208360902607292
330.0	224137960	Pleasure Craft	20460.0	475.8139534883721	1.8065757960900677	4.265553179390024	3.1976492524833082	14493.742678117198	337.0637832120279	475.8139534883721	12	17	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14400.0	18180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038123167155426	0.8885630498533724	0.0	0.0	1.0	0.0	1.0	0.0	2.8706808629649947
331.0	224137960	Pleasure Craft	7560.0	302.4	2.063638087011114	4.368445549117291	3.16073927030277	8691.502199626257	347.6600879850503	302.4	13	15	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	7080.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5238095238095238	0.9365079365079365	0.0	0.0	1.0	0.0	0.0	1.0	2.552425388660925
332.0	224145000	Passenger	15960.0	456.0	6.031724608597871	12.46211330309784	11.428095997070868	37442.89184173513	1069.7969097638609	456.0	9	13	1.0	1.0	11340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12960.0	0.7105263157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8120300751879699	0.0	0.615	0.385	0.0	1.0	0.0	10.520302457474223
333.0	224145000	Passenger	40980.0	819.6	3.238835328997985	11.899117893033988	10.489133642506745	27925.061397527108	558.5012279505422	819.6	0	23	1.0	2.0	37320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38760.0	0.9106881405563689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9458272327964861	0.0	0.5	0.0	0.5	1.0	0.0	10.089350419794657
334.0	224145000	Passenger	49980.0	908.7272727272727	2.6817509588507753	11.862734400579479	10.254001247623275	26363.329168848468	479.3332576154267	908.7272727272727	0	23	2.0	3.0	46440.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47820.0	0.929171668667467	0.0	0.0024009603841536613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9567827130852341	0.0	0.476	0.429	0.095	1.0	0.0	9.88837004999195
335.0	224145000	Passenger	49740.0	843.0508474576271	3.485929337143053	13.604590168279534	10.465496631622267	38520.297539944666	652.886398982113	843.0508474576271	0	23	3.0	4.0	44880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46380.0	0.902291917973462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9324487334137516	0.0	0.577	0.385	0.038	1.0	0.0	9.879342507871453
336.0	224145000	Passenger	50880.0	748.2352941176471	3.8561679772961157	11.894764945588237	10.55813993072606	47178.81899696046	693.8061617200067	748.2352941176471	0	23	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9186320754716981	0.0	0.469	0.531	0.0	0.531	0.469	10.054207196407946
337.0	224145000	Passenger	8880.0	317.14285714285717	7.647912683310166	13.695193975905937	11.84609288006672	38875.12336954119	1388.3972631978997	317.14285714285717	13	15	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5675675675675675	0.0	0.0	1.0	0.0	0.0	1.0	9.847568621909488
338.0	224145000	Passenger	36420.0	617.2881355932203	4.6228996756583	12.336028840288517	10.571408607896405	48814.39517281898	827.3626300477792	617.2881355932203	0	23	5.0	6.0	30420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32100.0	0.8352553542009885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8813838550247117	0.0	0.486	0.0	0.514	0.0	1.0	10.01948625004306
339.0	224145000	Passenger	23220.0	566.3414634146342	5.277517493406608	12.768708966216662	11.040252050341989	39194.14857219036	955.9548432241551	566.3414634146342	17	23	6.0	6.0	0.0	0.0	18240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19980.0	0.0	0.0	0.7855297157622739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8604651162790697	0.0	0.0	0.577	0.423	0.0	1.0	10.130716989778968
340.0	224145000	Passenger	59760.0	891.9402985074627	3.031328873245194	13.309500109192824	10.355083757363012	38316.11104269611	571.8822543685986	891.9402985074627	0	23	1.0	7.0	0.0	0.0	54840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56700.0	0.0	0.0	0.9176706827309237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9487951807228916	0.0	0.615	0.385	0.0	0.615	0.385	10.173979395674865
341.0	224145000	Passenger	8940.0	298.0	7.316107422318231	19.452267061957123	10.913921836943906	38936.75792527487	1297.8919308424956	298.0	16	19	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5838926174496645	0.0	0.0	0.538	0.462	1.0	0.0	9.925024165297062
342.0	224145000	Passenger	25380.0	619.0243902439024	5.348616975613963	13.010703792302342	11.350395375051695	40019.646494212604	976.0889388832343	619.0243902439024	8	15	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8416075650118203	0.0	0.52	0.48	0.0	1.0	0.0	9.678322631919952
343.0	224145000	Passenger	35760.0	701.1764705882352	4.268191373985445	13.387397915748982	11.091335807030438	39307.046065014976	770.7263934316662	701.1764705882352	0	23	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8926174496644296	0.0	0.48	0.0	0.52	1.0	0.0	9.912630684846963
344.0	224145000	Passenger	8520.0	293.7931034482759	7.7396104445702365	13.511789639512527	11.000484987047905	39133.83462480646	1349.4425732691884	293.7931034482759	17	19	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5492957746478874	0.0	0.0	0.538	0.462	1.0	0.0	9.822710114413475
345.0	224145000	Passenger	25080.0	511.83673469387753	4.474961891772208	16.827574296975047	11.231983291423662	37695.06147272744	769.2869688311722	511.83673469387753	8	15	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8492822966507177	0.0	0.52	0.48	0.0	1.0	0.0	9.659291258347098
346.0	224145000	Passenger	35940.0	748.75	4.381942149752807	12.444031735047169	11.23420976271089	37649.10834148942	784.3564237810295	748.75	0	23	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8964941569282137	0.0	0.5	0.0	0.5	0.5	0.5	9.671367405622206
347.0	224145000	Passenger	9060.0	283.125	7.149127596936865	14.888019463594885	10.998237843742523	39013.80363157073	1219.1813634865853	283.125	13	15	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5629139072847682	0.0	0.0	1.0	0.0	0.0	1.0	9.591001752126132
348.0	224145000	Passenger	35580.0	613.448275862069	4.956606936974166	12.580784418668943	10.98388867017382	50686.17976915627	873.8996511923494	613.448275862069	0	23	5.0	6.0	29460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31020.0	0.8279932546374368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8718381112984823	0.0	0.486	0.0	0.514	0.0	1.0	9.94203734201906
349.0	224145000	Passenger	52860.0	734.1666666666666	4.0909118160679885	13.618635423243267	10.735847192031741	50583.78605131149	702.5525840459928	734.1666666666666	0	23	6.0	7.0	46740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48420.0	0.8842224744608399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9160045402951191	0.0	0.5	0.444	0.056	0.0	1.0	10.155463684884571
350.0	224145000	Passenger	37920.0	702.2222222222222	3.898871132587677	12.376104390922903	11.022046025946814	37064.222968421076	686.3744994152052	702.2222222222222	0	23	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9066455696202531	0.0	0.52	0.0	0.48	0.52	0.48	9.905968494602392
351.0	224145000	Passenger	9240.0	298.06451612903226	6.833223290572845	12.410969748313258	11.016625720025512	38255.73859710558	1234.0560837775993	298.06451612903226	16	19	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5909090909090909	0.0	0.0	0.52	0.48	1.0	0.0	9.59027300266743
352.0	224145000	Passenger	25680.0	583.6363636363636	5.035198251863719	13.694305394176958	11.065454771698192	40040.913272159974	910.0207561854539	583.6363636363636	8	15	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.852803738317757	0.0	0.48	0.52	0.0	1.0	0.0	10.062973263218906
353.0	224145000	Passenger	36480.0	701.5384615384615	4.375324341390091	13.558469148161759	11.063135712433324	39413.24787241358	757.9470744694919	701.5384615384615	0	23	2.0	3.0	31860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33360.0	0.8733552631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9144736842105263	0.0	0.357	0.0	0.643	1.0	0.0	10.812711798941354
354.0	224145000	Passenger	49800.0	873.6842105263158	2.213166465537494	13.314532313599939	10.378646107861801	22613.556450646258	396.72906053765365	873.6842105263158	0	23	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9566265060240964	0.0	0.438	0.562	0.0	1.0	0.0	9.741686409576433
355.0	224145000	Passenger	50460.0	901.0714285714286	2.5378314326232587	13.906406095228276	10.7694258526804	24808.01707843415	443.0003049720384	901.0714285714286	0	23	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9548156956004756	0.0	0.471	0.471	0.059	0.529	0.471	10.098755345213034
356.0	224145000	Passenger	7800.0	300.0	7.20054217558858	11.529813016038563	11.146484855918903	32268.7911905406	1241.1073534823308	300.0	17	19	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6076923076923076	0.0	0.0	0.409	0.591	0.0	1.0	9.906021868207322
357.0	224145000	Passenger	6720.0	280.0	7.024548171140769	12.572053142576078	11.177214482540778	30325.290684409512	1263.5537785170632	280.0	8	9	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	0.0	1.0	9.786265483470496
358.0	224145000	Passenger	7500.0	312.5	7.355852995066911	13.561114128086594	11.156414369105493	30162.764523502217	1256.7818551459259	312.5	17	19	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.584	0.0	0.0	0.381	0.619	0.0	1.0	9.512129777893877
359.0	224145000	Passenger	6720.0	268.8	7.452591157751777	13.13597501837076	11.851750588927274	31880.760458173278	1275.2304183269312	268.8	8	9	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5446428571428571	0.0	1.0	0.0	0.0	0.0	1.0	9.728344741288405
360.0	224145000	Passenger	7380.0	295.2	7.097667123920991	18.50677161951915	10.580232317768537	32254.793240998817	1290.1917296399527	295.2	17	19	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5853658536585366	0.0	0.0	0.455	0.545	0.0	1.0	9.725181207048616
361.0	224145000	Passenger	15600.0	433.3333333333333	5.634247321449331	11.545399051942516	11.091031410499173	37052.935240648374	1029.2482011291215	433.3333333333333	9	13	1.0	1.0	11040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12480.0	0.7076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.64	0.36	0.0	1.0	0.0	10.306836047334961
362.0	224145000	Passenger	42240.0	812.3076923076923	2.871267504867944	11.385397248851513	10.972862198237761	27331.809810672046	525.6117271283085	812.3076923076923	0	23	1.0	2.0	38640.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40020.0	0.9147727272727273	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9474431818181818	0.0	0.524	0.0	0.476	1.0	0.0	10.126446023253635
